X,Y,OBJECTID,Join_Count,TARGET_FID,Join_Count_1,Incident_No,Time_Begun,UCR_No,HPD_Beat,HPD_District,Offense,Address_Range,Premise_Type,X_Coord,Y_Coord,Zip_Code,Time_Frame,SNB_No,SNB_Name,Council_District,HPD_Division
-95.403185783678111,29.919353347473617,2559,1,2559,1,110064118,2018-08-29T07:30:00.000Z,7001,22B30,22,Auto Theft,15100-15199 CHIPMAN,Residence or House,3107736.41013,13899346.89105,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.590618871142723,29.788601859706066,2560,1,2560,1,114394118,2018-09-08T09:30:00.000Z,6141,4F30,4,Theft,11700-11799 PECAN CREEK,Driveway,3049773.14191,13850041.65565,77043,2,10,SPRING BRANCH WEST,A,Northwest Division
-95.288080245101327,30.001476055543542,2561,1,2561,1,108285018,2018-08-20T07:00:00.000Z,7021,22B40,22,Auto Theft,9000-9099 HUMBLE WESTFIELD,Residence or House,3143234.49538,13930335.6254,77338,3,42,IAH / AIRPORT AREA,B,North Belt Division
-95.541314707244325,29.737157422245204,2562,1,2562,1,108675118,2018-08-26T10:50:00.000Z,6073,20G10,20,Theft,9700-9799 WESTHEIMER,Department or Discount St,3065958.37729,13831801.94298,77063,3,19,WESTCHASE,G,Westside Division
-95.575644973718994,29.783224277685658,2563,1,2563,1,114569518,2018-09-08T22:09:00.000Z,6133,20G50,20,Theft,900-999 N WILCREST,Apartment Parking Lot,3054577.94418,13848225.74594,77079,2,16,MEMORIAL,G,Westside Division
-95.450715040370511,29.741501796028952,2564,1,2564,1,115350018,2018-09-10T17:00:00.000Z,6141,1A50,1,Theft,4400-4499 WESTHEIMER,Commercial Parking Lot or,3094649.39565,13834242.28408,77027,2,23,AFTON OAKS / RIVER OAKS AREA,G,Central Division
-95.606221571592371,29.760145988302593,2565,1,2565,1,106898418,2018-08-21T18:20:00.000Z,6141,20G40,20,Theft,1200-1299 S DAIRY ASHFORD,Apartment Parking Lot,3045126.43752,13839554.48554,77077,3,17,ELDRIDGE / WEST OAKS,G,Westside Division
-95.545500697098475,29.70989222204474,2566,1,2566,1,107168618,2018-08-22T18:00:00.000Z,6191,20G10,20,Theft,6300-6399 RANCHESTER,Apartment,3064923.34299,13821852.52025,77036,3,26,SHARPSTOWN,F,Westside Division
-95.410647757424272,29.828966566187191,2567,1,2567,1,107184318,2018-08-22T20:30:00.000Z,6141,3B40,3,Theft,4400-4499 N SHEPHERD,"Gym, Recreat, Club House,",3106382.31672,13866420.81031,77018,3,13,INDEPENDENCE HEIGHTS,C,North Division
-95.330971333788753,29.792803470583898,2568,1,2568,1,107175718,2018-08-22T21:29:00.000Z,4041,7C20,7,Aggravated Assault,3400-3499 SAYERS,Residence or House,3132045.26047,13854060.72648,77026,3,55,GREATER FIFTH WARD,B,Northeast Division
-95.380861772257958,29.740110973491749,2569,1,2569,1,110267918,2018-08-29T23:00:00.000Z,6131,10H40,10,Theft,700-799 BERRY,Commercial Parking Lot or,3116821.66722,13834416.02645,77002,3,62,MIDTOWN,C,South Central Division
-95.36352754389398,29.757082267008354,2570,1,2570,1,104913318,2018-08-17T08:00:00.000Z,6191,1A10,1,Theft,900-999 FANNIN,Other Parking Lot,3122128.02843,13840754.99436,77010,3,61,DOWNTOWN,I,Downtown Division
-95.370935058611735,29.749349928024046,2571,1,2571,1,114992518,2018-09-09T22:20:00.000Z,6033,10H40,10,Theft,2000-2099 MAIN,Restaurant or Cafeteria P,3119866.07832,13837871.60734,77002,2,61,DOWNTOWN,I,Downtown Division
-95.356891009381044,29.754316459667145,2572,1,2572,1,107097418,2018-08-22T17:57:00.000Z,6033,1A10,1,Theft,1700-1799 RUSK,Commercial Parking Lot or,3124264.03041,13839815.26219,77003,3,61,DOWNTOWN,I,Downtown Division
-95.359549908612351,29.64293648978828,2573,1,2573,1,106981418,2018-08-22T13:30:00.000Z,7001,14D40,14,Auto Theft,4300-4399 AKARD,Residence or House,3124681.29097,13799307.59228,77047,3,76,SOUTH ACRES / CRESTMONT PARK,D,Southeast Division
-95.370411734433432,29.66375431292483,2574,1,2574,1,114902618,2018-09-09T17:42:00.000Z,3001,14D20,14,Robbery,8900-8999 COMAL,Driveway,3120997.87361,13806766.60939,77051,2,71,SUNNYSIDE,D,Southeast Division
-95.462119892402058,29.648017586003629,2575,1,2575,1,104460618,2018-08-16T14:09:00.000Z,6071,16E30,16,Theft,12300-12399 MAIN ST IB,Grocery Store or Supermar,3092060.0558,13800154.62919,77045,3,40,CENTRAL SOUTHWEST,K,Southwest Division
-95.302761972266538,29.735864990981536,2576,1,2576,1,107205618,2018-08-22T15:15:00.000Z,6191,11H10,11,Theft,6900-6999 HARRISBURG,Park and Ride Terminal,3141642.64683,13833647.93702,77011,3,82,MAGNOLIA PARK,I,Eastside Division
-95.615190174127335,29.716491554072313,2577,1,2577,1,105698518,2018-08-18T18:00:00.000Z,6141,20G70,20,Theft,3900-3999 SYNOTT,Apartment Parking Lot,3042741.45118,13823604.48074,77082,3,17,ELDRIDGE / WEST OAKS,F,Westside Division
-95.312035549850506,29.830981306019709,2578,1,2578,1,111682118,2018-09-02T04:30:00.000Z,7031,8C10,8,Auto Theft,5500-5599 E CROSSTIMBERS,"Road, Street, or Sidewalk",3137610.57735,13868125.71933,77016,3,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.411356722363081,29.929886160133641,2579,1,2579,1,112543418,2018-09-04T12:53:00.000Z,6141,22B30,22,Theft,11300-11399 NORTH ,Restaurant or Cafeteria P,3105031.69362,13903095.87976,77037,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.277623820950524,29.760817192914114,2580,1,2580,1,112544618,2018-09-02T14:00:00.000Z,5031,9C10,9,Burglary,1700-1799 DEMAREE,Residence or House,3149327.59524,13842969.83256,77029,3,57,PLEASANTVILLE AREA,B,Northeast Division
-95.271036940758265,29.713367841568765,2581,1,2581,1,115660618,2018-09-11T11:30:00.000Z,6033,11H20,11,Theft,8700-8799 JOHN,Residence or House,3151966.45355,13825791.01654,77012,2,65,HARRISBURG / MANCHESTER,I,Eastside Division
-95.585940033773511,29.688927345876689,2582,1,2582,1,103871718,2018-08-15T10:00:00.000Z,6131,19G40,19,Theft,11700-11799 BEECHNUT,Convenience Store Parking,3052314.51546,13813855.42163,77072,3,25,ALIEF,F,Westside Division
-95.54830970181392,29.737070635098235,2583,1,2583,1,104825318,2018-08-17T12:30:00.000Z,6141,20G10,20,Theft,9900-9999 WESTHEIMER,Restaurant or Cafeteria P,3063740.41159,13831704.82382,77042,3,19,WESTCHASE,G,Westside Division
-95.245175442296656,29.642506716050054,2584,1,2584,1,107060018,2018-08-22T16:00:00.000Z,6073,12D10,12,Theft,10400-10499 GULF ,Department or Discount St,3160998.46103,13800299.8605,77075,3,78,GREATER HOBBY AREA,I,Clear Lake Division
-95.327072078862315,29.640355686597449,2585,1,2585,1,107078918,2018-08-16T09:00:00.000Z,6091,14D50,14,Theft,11000-11099 SESAME,"Field, Woods, Forest, Par",3135022.08944,13798692.12093,77048,3,77,MINNETEX,D,Southeast Division
-95.546672562039191,29.961390588751467,2586,1,2586,1,107106018,2018-08-22T15:00:00.000Z,6071,22B10,22,Theft,7900-7999 W FM 1960,Jewelry Stores,3061851.39964,13913257.4508,77070,3,1,WILLOWBROOK,A,North Belt Division
-95.390739460958685,29.680101661385585,2587,1,2587,1,115364518,2018-09-10T19:01:00.000Z,6141,15E40,15,Theft,1100-1199 S LOOP W,Warehouse,3114361.88855,13812508.35332,77054,2,34,ASTRODOME AREA,D,Southwest Division
-95.395222405293978,29.785719901167933,2588,1,2588,1,110380118,2018-08-29T19:00:00.000Z,6151,2A30,2,Theft,800-899 CORTLANDT,"Road, Street, or Sidewalk",3111755.49733,13850852.45498,77007,3,15,GREATER HEIGHTS,C,Central Division
-95.381024100997521,29.742982530016707,2589,1,2589,1,115935318,2018-09-11T21:40:00.000Z,6191,1A20,1,Theft,600-699 STUART,"Road, Street, or Sidewalk",3116737.87128,13835458.12686,77006,2,62,MIDTOWN,C,Central Division
-95.380826554943667,29.828978489304145,2590,1,2590,1,110680818,2018-08-30T22:20:00.000Z,6073,3B50,3,Theft,4400-4499 NORTH ,Department or Discount St,3115832.95607,13866716.49565,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.4279102879417,29.812328800783636,2591,1,2591,1,104800818,2018-08-17T12:39:00.000Z,6071,2A60,2,Theft,1500-1599 N LOOP W,Department or Discount St,3101096.30043,13860205.89394,77008,3,15,GREATER HEIGHTS,C,Central Division
-95.585965757386376,29.736551232312301,2592,1,2592,1,107248218,2018-08-23T02:40:00.000Z,4043,20G40,20,Aggravated Assault,11700-11799 WESTHEIMER,"Road, Street, or Sidewalk",3051800.89049,13831165.30886,77077,3,18,BRIAR FOREST,G,Westside Division
-95.369196575530978,29.751572763061475,2593,1,2593,1,112066718,2018-09-03T04:28:00.000Z,6141,1A10,1,Theft,1700-1799 MAIN,Other Parking Lot,3120392.36535,13838696.6361,77002,3,61,DOWNTOWN,I,Downtown Division
-95.356569888669299,29.700122948825701,2594,1,2594,1,114574418,2018-09-08T07:00:00.000Z,5021,14D10,14,Burglary,6100-6199 SHERWOOD,Residence or House,3124979.69883,13820121.50057,77021,2,68,GREATER OST / SOUTH UNION,D,Southeast Division
-95.372213724786405,29.798134443215641,2595,1,2595,1,104412818,2018-08-16T14:34:00.000Z,6073,2A20,2,Theft,500-599 W PATTON,Convenience Store,3118910.33975,13855590.32898,77009,3,15,GREATER HEIGHTS,H,Central Division
-95.490648445624615,29.741459927430064,2596,1,2596,1,113122318,2018-09-05T17:00:00.000Z,6143,18F30,18,Theft,6100-6199 PIPING ROCK,Residence or House,3081983.27161,13833844.70104,77057,3,21,GREATER UPTOWN,G,Midwest Division
-95.302664006878743,29.693971212201646,2597,1,2597,1,108887818,2018-08-25T19:00:00.000Z,4014,13D10,13,Aggravated Assault,7000-7099 GOLFWAY,Residence or House,3142155.25078,13818422.66193,77087,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.394148544900105,29.953896667592318,2598,1,2598,1,106792518,2018-08-22T01:25:00.000Z,3001,22B20,22,Robbery,800-899 HARVEST TIME,Apartment Parking Lot,3110210.65832,13911990.91797,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.429843378882509,29.880246716769349,2599,1,2599,1,107774718,2018-08-24T10:00:00.000Z,7001,6B40,6,Auto Theft,8700-8799 WHEATLEY,Vacant Single Occ Resd(Ho,3099729.73317,13884873.65128,77088,3,6,ACRES HOME,B,North Division
-95.448913130469805,29.663565895953759,2600,1,2600,1,107736518,2018-08-23T19:00:00.000Z,6143,15E30,15,Theft,10800-10899 GREENWILLOW,Apartment Parking Lot,3096081.31967,13805932.89717,77035,3,38,WILLOW MEADOWS / WILLOWBEND AREA,K,Southwest Division
-95.577393877220075,29.671928750635988,2601,1,2601,1,109443818,2018-08-27T22:00:00.000Z,7001,19G40,19,Auto Theft,9800-9899 LEAWOOD,"Road, Street, or Sidewalk",3055207.63349,13807756.20923,77099,3,25,ALIEF,F,Westside Division
-95.422948456466656,29.887617991304172,2602,1,2602,1,104340718,2018-08-16T11:30:00.000Z,3010,6B40,6,Robbery,1400-1499 W GULF BANK,Grocery Store or Supermar,3101831.77881,13887619.70964,77088,3,6,ACRES HOME,B,North Division
-95.331347408014906,29.697656509126531,2603,1,2603,1,107717118,2018-08-24T07:25:00.000Z,4042,14D10,14,Aggravated Assault,5600-5699 ROYAL PALMS,Residence or House,3133011.18964,13819475.34934,77021,3,68,GREATER OST / SOUTH UNION,D,Southeast Division
-95.304823899213019,29.735085226325413,2604,1,2604,1,110572818,2018-08-30T06:45:00.000Z,7001,11H10,11,Auto Theft,6900-6999 CAPITOL,Park and Ride Terminal,3140997.56892,13833343.85297,77011,3,82,MAGNOLIA PARK,I,Eastside Division
-95.43537049688284,29.965477945199972,2605,1,2605,1,113758918,2018-09-07T01:50:00.000Z,4041,22B20,22,Aggravated Assault,1000-1099 W RANKIN RD 280,Sexually Oriented Busines,3097034.4122,13915800.46422,77067,2,2,GREATER GREENSPOINT,B,North Belt Division
-95.547554885149111,29.671196481826829,2606,1,2606,1,107065918,2018-08-19T16:40:00.000Z,6141,19G50,19,Theft,10000-10099 SOUTHWEST ,Auto Repair,3064686.87385,13807768.52397,77036,3,29,WESTWOOD,J,Westside Division
-95.357895153193468,29.702403643420958,2607,1,2607,1,107074918,2018-08-22T16:00:00.000Z,7031,10H60,10,Auto Theft,3900-3999 OLD SPANISH TRL,Restaurant or Cafeteria P,3124533.35384,13820937.32387,77021,3,83,MACGREGOR,D,Southeast Division
-95.473344682432469,29.864138183494322,2608,1,2608,1,104384818,2018-08-16T13:50:00.000Z,7031,6B30,6,Auto Theft,7000-7099 ANTOINE,Strip Business Center Par,3086126.88356,13878600.27644,77088,3,5,GREATER INWOOD,A,North Division
-95.44013075696472,29.695946258087933,2609,1,2609,1,108703018,2018-08-26T10:00:00.000Z,6131,15E30,15,Theft,7800-7899 STELLA LINK,"Parks and Recreation, Zoo",3098510.78664,13817786.61247,77025,3,32,BRAESWOOD,C,Southwest Division
-95.381299258027568,29.7442197031842,2610,1,2610,1,109779618,2018-08-28T18:00:00.000Z,6131,1A20,1,Theft,500-599 ELGIN,Commercial Parking Lot or,3116636.67882,13835905.08783,77006,3,62,MIDTOWN,C,Central Division
-95.379537454705726,29.753213310195981,2611,1,2611,1,106505418,2018-08-21T11:30:00.000Z,6141,1A20,1,Theft,1700-1799 CUSHING,"Road, Street, or Sidewalk",3117094.25637,13839191.20405,77019,3,60,FOURTH WARD,C,Central Division
-95.385457804324602,29.740476852545921,2612,1,2612,1,115978418,2018-09-12T09:48:00.000Z,6031,1A20,1,Theft,3600-3699 GARROTT,Apartment,3115359.74205,13834503.90975,77006,2,24,NEARTOWN - MONTROSE,C,Central Division
-95.22070252389257,29.619837458930608,2613,1,2613,1,112553318,2018-09-01T07:30:00.000Z,5071,12D20,12,Burglary,12300-12399 GULF ,Specialty Store (Non-Spec,3169034.45631,13792311.45067,77089,3,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.588964587892804,29.670425287551009,2614,1,2614,1,108695718,2018-08-26T01:52:00.000Z,6141,19G40,19,Theft,9900-9999 GOLDEN GLEN,Driveway,3051550.82601,13807102.4093,77099,3,25,ALIEF,F,Westside Division
-95.505261704023098,29.741806023351053,2615,1,2615,1,107915318,2018-08-24T14:00:00.000Z,5021,18F40,18,Burglary,7800-7899 PIPING ROCK,Residence or House,3077344.25943,13833831.65471,77063,3,20,MID WEST,G,Midwest Division
-95.551292498601597,29.957474723333597,2616,1,2616,1,108776118,2018-08-26T16:00:00.000Z,6071,22B10,22,Theft,8300-8399 W FM 1960,Grocery Store or Supermar,3060431.10466,13911790.87277,77070,3,1,WILLOWBROOK,A,North Belt Division
-95.371216187313209,29.645281110940957,2617,1,2617,1,104833518,2018-08-17T14:09:00.000Z,5021,14D20,14,Burglary,3500-3599 ELPYCO,"Multi-Plex Home (Duplex,T",3120950.91268,13800044.59453,77051,3,71,SUNNYSIDE,D,Southeast Division
-95.380826554943667,29.828978489304145,2618,1,2618,1,105700718,2018-08-19T15:19:00.000Z,6073,3B50,3,Theft,4400-4499 NORTH ,Grocery Store or Supermar,3115832.95607,13866716.49565,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.501056339201796,29.719649389569128,2619,1,2619,1,107293818,2018-08-23T03:00:00.000Z,6141,18F50,18,Theft,6700-6799 HARWIN,Commercial Parking Lot or,3078919.18732,13825818.28684,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.396916353190036,29.742883354704389,2620,1,2620,1,107178518,2018-08-22T19:40:00.000Z,6131,1A30,1,Theft,1400-1499 WESTHEIMER,Bar or Night Club Parking,3111698.25798,13835266.39122,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.194836056675172,29.772708205905808,2621,1,2621,1,112540718,2018-09-04T11:00:00.000Z,6141,9C40,9,Theft,1100-1199 WESTMONT,Apartment Parking Lot,3175439.98724,13848136.72451,77015,3,58,NORTHSHORE,E,Northeast Division
-95.385984988591773,29.746333003465853,2622,1,2622,1,104628918,2018-08-16T22:30:00.000Z,6141,1A20,1,Theft,2700-2799 TAFT,"Road, Street, or Sidewalk",3115126.73001,13836627.2174,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.380826554943667,29.828978489304145,2623,1,2623,1,103847918,2018-08-15T09:58:00.000Z,6073,3B50,3,Theft,4400-4499 NORTH ,Grocery Store or Supermar,3115832.95607,13866716.49565,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.272840757427758,29.777455127425004,2624,1,2624,1,103729818,2018-08-15T00:30:00.000Z,5041,9C20,9,Burglary,8600-8699 EAST ,Maintenance or Building S,3150651.59954,13849065.24099,77029,3,57,PLEASANTVILLE AREA,B,Northeast Division
-95.377818187236244,29.754552190480485,2625,1,2625,1,111748218,2018-09-01T16:00:00.000Z,6191,1A20,1,Theft,1000-1099 CLEVELAND,Apartment Parking Lot,3117624.44306,13839694.72311,77019,3,60,FOURTH WARD,C,Central Division
-95.531252410748266,29.683671432345509,2626,1,2626,1,107907618,2018-08-22T21:00:00.000Z,5032,17E30,17,Burglary,8800-8899 ARIEL,Residence or House,3069727.02661,13812455.92547,77074,3,30,BRAEBURN,J,South Gessner Division
-95.630111374696597,29.772644799972841,2627,1,2627,1,109161718,2018-08-23T19:00:00.000Z,6141,20G80,20,Theft,13700-13799 TRAILVILLE,Other Parking Lot,3037418.92613,13843878.4661,77077,3,17,ELDRIDGE / WEST OAKS,G,Westside Division
-95.387862277838266,29.792212842302668,2628,1,2628,1,104713318,2018-08-16T20:30:00.000Z,6131,2A30,2,Theft,1100-1199 STUDEWOOD,Restaurant or Cafeteria P,3114016.10315,13853284.43346,77009,3,15,GREATER HEIGHTS,H,Central Division
-95.289922102601082,29.719753081599933,2629,1,2629,1,112165218,2018-08-24T10:00:00.000Z,6191,11H10,11,Theft,7700-7799 AZALEA,Residence or House,3145901.22542,13827921.09825,77023,3,88,LAWNDALE / WAYSIDE,I,Eastside Division
-95.451498137238602,29.721452122120361,2630,0,2630,1,109476118,2018-08-27T20:00:00.000Z,6141,1A50,1,Theft,5400-5499 NEWCASTLE,Apartment Parking Lot,3094622.18362,13826947.38793,77401,3,,,G,Central Division
-95.361766981584296,29.667378662790721,2631,1,2631,1,108247618,2018-08-24T22:00:00.000Z,7001,14D20,14,Auto Theft,4400-4499 ALEDO,Residence or House,3123700.94657,13808169.17161,77051,3,71,SUNNYSIDE,D,Southeast Division
-95.242499543703744,29.641550844987616,2632,1,2632,1,104823418,2018-08-17T13:20:00.000Z,6141,12D10,12,Theft,1100-1199 EDGEBROOK,Grocery Store or Supermar,3161859.1734,13799979.75695,77034,3,79,EDGEBROOK AREA,E,Clear Lake Division
-95.364895055836215,29.756949194721638,2633,1,2633,1,107550218,2018-08-23T19:02:00.000Z,6193,1A10,1,Theft,1000-1099 MCKINNEY,"Parks and Recreation, Zoo",3121695.8459,13840693.14123,77002,3,61,DOWNTOWN,I,Downtown Division
-95.318662812002742,29.826919182170869,2634,1,2634,1,114895818,2018-09-04T19:30:00.000Z,6191,8C10,8,Theft,7400-7499 LOCKWOOD,Residence or House,3135556.87762,13866583.09941,77016,3,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.315187711519158,29.829893150645233,2635,1,2635,1,105847118,2018-08-19T22:30:00.000Z,6133,8C10,8,Theft,7700-7799 PEACHTREE,Residence or House,3136624.11849,13867698.71838,77016,3,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.439971999312519,29.68293767002411,2636,1,2636,1,103598518,2018-08-14T15:45:00.000Z,6061,15E30,15,Theft,9200-9299 STELLA LINK,Strip Business Center Par,3098705.13516,13813060.04587,77025,3,32,BRAESWOOD,K,Southwest Division
-95.545211156831996,29.814314554996251,2637,1,2637,1,107014218,2018-08-22T15:00:00.000Z,6073,4F20,4,Theft,2300-2399 GESSNER,Grocery Store or Supermar,3063893.67437,13859810.34388,77080,3,84,SPRING BRANCH NORTH,A,Northwest Division
-95.2675893018408,29.852849532385562,2638,1,2638,1,107016118,2018-08-22T00:25:00.000Z,7001,8C50,8,Auto Theft,9700-9799 GUEST,"Other, Unknown, or Not Li",3151441.81602,13876520.90659,77078,3,49,EAST HOUSTON,B,Northeast Division
-95.634244340528113,29.735023085076449,2639,1,2639,1,107090118,2018-08-21T05:00:00.000Z,6143,20G80,20,Theft,2500-2599 JOEL WHEATON,Apartment Parking Lot,3036501.98793,13830165.81863,77082,3,17,ELDRIDGE / WEST OAKS,F,Westside Division
-95.508309974328,29.645139122218797,2640,1,2640,1,103829918,2018-08-14T19:00:00.000Z,6141,17E40,17,Theft,12200-12299 FONDREN,Apartment Parking Lot,3077426.67409,13798667.55979,77035,3,36,BRAYS OAKS,K,South Gessner Division
-95.390455767307344,29.734504505509676,2641,1,2641,1,103834318,2018-08-15T05:00:00.000Z,5073,1A20,1,Burglary,900-999 RICHMOND,Service or Gas Station,3113841.46096,13832284.22362,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.548728557129465,29.679425877443979,2642,1,2642,1,103760518,2018-08-15T04:34:00.000Z,5041,19G10,19,Burglary,9200-9299 COUNTRY CREEK,Drug Store or Medical Sup,3064226.0348,13810748.65324,77036,3,29,WESTWOOD,J,Westside Division
-95.498892830769663,29.716450084028057,2643,1,2643,1,103760918,2018-08-15T04:30:00.000Z,4043,17E10,17,Aggravated Assault,6000-6099 HILLCROFT,Restaurant or Cafeteria,3079640.41004,13824675.98928,77081,3,26,SHARPSTOWN,J,South Gessner Division
-95.52060784042564,29.665488597479047,2644,1,2644,1,103782518,2018-08-14T18:00:00.000Z,6191,17E40,17,Theft,8100-8199 CREEKBEND,"Road, Street, or Sidewalk",3073302.0437,13805947.46564,77071,3,36,BRAYS OAKS,K,South Gessner Division
-95.355516330572243,29.661062966293606,2645,1,2645,1,109574118,2018-08-23T15:43:00.000Z,6191,14D20,14,Theft,9000-9099 CULLEN,Specialty Store (Non-Spec,3125756.54313,13805935.52929,77033,3,71,SUNNYSIDE,D,Southeast Division
-95.317149536794801,29.811693882021569,2646,1,2646,1,104694318,2018-08-16T22:00:00.000Z,5071,7C20,7,Burglary,5700-5799 LOCKWOOD,Convenience Store,3136210.77675,13861064.39645,77026,3,52,KASHMERE GARDENS,B,Northeast Division
-95.36944743498286,29.746418226029494,2647,1,2647,1,104713518,2018-08-17T01:23:00.000Z,6131,10H40,10,Theft,2200-2299 CAROLINE,"Road, Street, or Sidewalk",3120370.98172,13836820.70244,77002,3,62,MIDTOWN,D,South Central Division
-95.327770261350068,29.691389818369004,2648,1,2648,1,104721718,2018-08-16T23:00:00.000Z,6143,14D10,14,Theft,6000-6099 S LOOP E,"Other, Unknown, or Not Li",3134217.81964,13817233.35873,77021,3,68,GREATER OST / SOUTH UNION,D,Southeast Division
